Squad_Code,Squad_Name,Text
05b6ca55,FC-Gobelins,FC-Gobelins-Match-Logs-All-Competitions
261e0a76,FC-Grandvillars,FC-Grandvillars-Match-Logs-All-Competitions
59ff3f83,FC-Guichen,FC-Guichen-Match-Logs-All-Competitions
38154f92,FC-Halifax-Town,FC-Halifax-Town-Match-Logs-All-Competitions
dfe2f7c9,FC-Hegenheim,FC-Hegenheim-Match-Logs-All-Competitions
5f47bf39,FC-Hertha-03-Zehlendorf,FC-Hertha-03-Zehlendorf-Match-Logs-All-Competitions
eeade362,FC-Kronenbourg-Strasbourg,FC-Kronenbourg-Strasbourg-Match-Logs-All-Competitions
f3bff996,FC-La-Chapelle-des-Marais,FC-La-Chapelle-des-Marais-Match-Logs-All-Competitions
44e4bc80,FC-La-Chapelle-Montgermont,FC-La-Chapelle-Montgermont-Match-Logs-All-Competitions
7.13E+12,FC-Langlade,FC-Langlade-Match-Logs-All-Competitions
cb34bdae,FC-La-Suze,FC-La-Suze-Match-Logs-All-Competitions
5e0349e5,FC-La-Tour-Saint-Clair,FC-La-Tour-Saint-Clair-Match-Logs-All-Competitions
40561c65,FC-Lescarien,FC-Lescarien-Match-Logs-All-Competitions
eeda7c96,FC-Liancourt-Clermont,FC-Liancourt-Clermont-Match-Logs-All-Competitions
5dff8cb9,FC-Lille-Sud,FC-Lille-Sud-Match-Logs-All-Competitions
ecb276d9,FC-Limonest-Saint-Didier,FC-Limonest-Saint-Didier-Match-Logs-All-Competitions
a38d2964,FC-Loon-Plage,FC-Loon-Plage-Match-Logs-All-Competitions
d6dbeb95,FC-Luneville,FC-Luneville-Match-Logs-All-Competitions
a4c10c82,FC-Lyon,FC-Lyon-Match-Logs-All-Competitions
651f1a69,FC-Mantes,FC-Mantes-Match-Logs-All-Competitions
dc59f6c1,FC-Marcoussis-NVB,FC-Marcoussis-NVB-Match-Logs-All-Competitions
65d4f9f5,FCM-Aubervilliers,FCM-Aubervilliers-Match-Logs-All-Competitions
3351802f,FC-Montceau-Bourgogne,FC-Montceau-Bourgogne-Match-Logs-All-Competitions
0634559a,FC-Morteau-Montlebon,FC-Morteau-Montlebon-Match-Logs-All-Competitions
dd9eb64c,FC-Mtsapere,FC-Mtsapere-Match-Logs-All-Competitions
20c344f6,FC-Mulhouse,FC-Mulhouse-Match-Logs-All-Competitions
a719394e,FC-Nogentais,FC-Nogentais-Match-Logs-All-Competitions
df633278,FC-Nord-17,FC-Nord-17-Match-Logs-All-Competitions
f520dfc3,FC-Nottingen,FC-Nottingen-Match-Logs-All-Competitions
8279cc83,FC-Nueillaubiers,FC-Nueillaubiers-Match-Logs-All-Competitions
12d2fe97,FC-Obermodern,FC-Obermodern-Match-Logs-All-Competitions
8e55bf2c,FC-Oberneuland,FC-Oberneuland-Match-Logs-All-Competitions
f121a9f6,FCO-Strasbourg-Koenigshoffen-06,FCO-Strasbourg-Koenigshoffen-06-Match-Logs-All-Competitions
8700e66e,FC-Ouest-Tourangeau,FC-Ouest-Tourangeau-Match-Logs-All-Competitions
7b56d5b5,FC-Pays-Argentonnais,FC-Pays-Argentonnais-Match-Logs-All-Competitions
6275f8ac,FC-Petit-Bard-Montpellier,FC-Petit-Bard-Montpellier-Match-Logs-All-Competitions
69314085,FC-Pfeil-Broistedt,FC-Pfeil-Broistedt-Match-Logs-All-Competitions
6e91da38,FC-Pontcharra-St-Loup,FC-Pontcharra-St-Loup-Match-Logs-All-Competitions
e80f03f6,FC-Porto-Portugais,FC-Porto-Portugais-Match-Logs-All-Competitions
7c647df9,FC-Quarouble,FC-Quarouble-Match-Logs-All-Competitions
074ea27c,FC-Quimperle,FC-Quimperle-Match-Logs-All-Competitions
70e50a84,FC-Raismes,FC-Raismes-Match-Logs-All-Competitions
94ad8384,FC-Rhone-Vallees-2607,FC-Rhone-Vallees-2607-Match-Logs-All-Competitions
c23075e8,FC-Riom,FC-Riom-Match-Logs-All-Competitions
553448f3,FC-Roche-Saint-Genest,FC-Roche-Saint-Genest-Match-Logs-All-Competitions
d50d98b2,FC-Romania,FC-Romania-Match-Logs-All-Competitions
9358358e,FC-Rossfeld,FC-Rossfeld-Match-Logs-All-Competitions
deac08c7,FC-Rouen,FC-Rouen-Match-Logs-All-Competitions
2b6be561,FC-Rousse-Ste-Victoire,FC-Rousse-Ste-Victoire-Match-Logs-All-Competitions
29916c51,FC-Saint-Cyr-Collonges-au-Mont-dOr,FC-Saint-Cyr-Collonges-au-Mont-dOr-Match-Logs-All-Competitions
514e8f93,FC-Saint-Doulchard,FC-Saint-Doulchard-Match-Logs-All-Competitions
bae466ef,FC-Saint-Julien-Petit-Quevilly,FC-Saint-Julien-Petit-Quevilly-Match-Logs-All-Competitions
5ea316dc,FC-Saint-Lo-Manche,FC-Saint-Lo-Manche-Match-Logs-All-Competitions
07305f63,FC-Saint-Louis-Neuweg,FC-Saint-Louis-Neuweg-Match-Logs-All-Competitions
6385030,FC-Saint-Meziery,FC-Saint-Meziery-Match-Logs-All-Competitions
29ba3f68,FC-Saint-Mihiel,FC-Saint-Mihiel-Match-Logs-All-Competitions
257dd77a,FC-Sarrebourg,FC-Sarrebourg-Match-Logs-All-Competitions
990ac178,FC-Saverne,FC-Saverne-Match-Logs-All-Competitions
87194a17,FC-Seltz,FC-Seltz-Match-Logs-All-Competitions
78fb583e,FC-Sens,FC-Sens-Match-Logs-All-Competitions
dbbbe167,FC-Sete-34,FC-Sete-34-Match-Logs-All-Competitions
0af85f95,FC-Soleil-Bischheim,FC-Soleil-Bischheim-Match-Logs-All-Competitions
3e5be65a,FCSR-Haguenau,FCSR-Haguenau-Match-Logs-All-Competitions
e868c629,FC-Stahl-Brandenburg,FC-Stahl-Brandenburg-Match-Logs-All-Competitions
a18d0bb0,FC-Still-1930,FC-Still-1930-Match-Logs-All-Competitions
e70a6852,FC-Tartas-St-Yaguen,FC-Tartas-St-Yaguen-Match-Logs-All-Competitions
4c4e92f8,FC-Teutonia-Ottensen,FC-Teutonia-Ottensen-Match-Logs-All-Competitions
dd91669b,FC-Tremery,FC-Tremery-Match-Logs-All-Competitions
a3b1d6fb,FC-United-of-Manchester,FC-United-of-Manchester-Match-Logs-All-Competitions
df0ed7fa,FC-Valdaine,FC-Valdaine-Match-Logs-All-Competitions
15f20c97,FC-Vallee-de-la-Gresse,FC-Vallee-de-la-Gresse-Match-Logs-All-Competitions
01e58ed7,FC-Val-Lyonnais,FC-Val-Lyonnais-Match-Logs-All-Competitions
d6bf8893,FC-Vaulx-en-Velin,FC-Vaulx-en-Velin-Match-Logs-All-Competitions
47d0a8b1,FC-Versailles,FC-Versailles-Match-Logs-All-Competitions
40624544,FC-Verton,FC-Verton-Match-Logs-All-Competitions
bb020d11,FC-Veyle-Saone,FC-Veyle-Saone-Match-Logs-All-Competitions
05deef93,FC-Viktoria-1889-Berlin,FC-Viktoria-1889-Berlin-Match-Logs-All-Competitions
827a03db,FC-Viktoria-Koln,FC-Viktoria-Koln-Match-Logs-All-Competitions
33382a12,FC-Villefranche,FC-Villefranche-Match-Logs-All-Competitions
36bd8261,Felixstowe-and-Walton-United-FC,Felixstowe-and-Walton-United-FC-Match-Logs-All-Competitions
77d2e598,FFC-Frankfurt,FFC-Frankfurt-Match-Logs-All-Competitions
5f733e4f,FFC-Wacker-Munchen,FFC-Wacker-Munchen-Match-Logs-All-Competitions
34c2d664,Fisher-FC,Fisher-FC-Match-Logs-All-Competitions
87ebdc12,FK-Pirmasens,FK-Pirmasens-Match-Logs-All-Competitions
28a78514,Flackwell-Heath-FC,Flackwell-Heath-FC-Match-Logs-All-Competitions
0677e54e,Fleet-Town-FC,Fleet-Town-FC-Match-Logs-All-Competitions
d6a369a2,Fleetwood-Town,Fleetwood-Town-Match-Logs-All-Competitions
4fcc2996,Fleury,Fleury-Match-Logs-All-Competitions
da35c480,Fleury-91,Fleury-91-Match-Logs-All-Competitions
bcf7f64e,Folkestone-Invicta-FC,Folkestone-Invicta-FC-Match-Logs-All-Competitions
4f999ac2,Folland-Sports-FC,Folland-Sports-FC-Match-Logs-All-Competitions
2f47cbfa,Football-Balagne-Ile-Rousse,Football-Balagne-Ile-Rousse-Match-Logs-All-Competitions
956de229,Football-Club-Libourne,Football-Club-Libourne-Match-Logs-All-Competitions
bbe7f187,Football-en-Mont-Pilat,Football-en-Mont-Pilat-Match-Logs-All-Competitions
f1eb9593,Forest-Green-Rovers,Forest-Green-Rovers-Match-Logs-All-Competitions
6e479b8a,Fortuna-Koln,Fortuna-Koln-Match-Logs-All-Competitions
88679ded,Framlingham-Town-FC,Framlingham-Town-FC-Match-Logs-All-Competitions
32dd1966,Frickley-Athletic-FC,Frickley-Athletic-FC-Match-Logs-All-Competitions
ac110d44,Frimley-Green-FC,Frimley-Green-FC-Match-Logs-All-Competitions
da6303ff,Frome-Town-FC,Frome-Town-FC-Match-Logs-All-Competitions
70e13217,FR-Saint-Marcel,FR-Saint-Marcel-Match-Logs-All-Competitions
4632a4d2,FSV-Babelsberg-74,FSV-Babelsberg-74-Match-Logs-All-Competitions
63330a03,FSV-Frankfurt,FSV-Frankfurt-Match-Logs-All-Competitions
aafa94d7,FSV-Gutersloh-2009,FSV-Gutersloh-2009-Match-Logs-All-Competitions
37c5bcba,FSV-Hessen-Wetzlar,FSV-Hessen-Wetzlar-Match-Logs-All-Competitions
b61af4c7,FSV-Optik-Rathenow,FSV-Optik-Rathenow-Match-Logs-All-Competitions
0005114f,FSV-Salmrohr,FSV-Salmrohr-Match-Logs-All-Competitions
4c65082c,FSV-Wacker-90-Nordhausen,FSV-Wacker-90-Nordhausen-Match-Logs-All-Competitions
e3ac2a08,FT-Braunschweig,FT-Braunschweig-Match-Logs-All-Competitions
4e9c456e,FU-Narbonne,FU-Narbonne-Match-Logs-All-Competitions
4c5db2b8,FV-09-Nurtingen,FV-09-Nurtingen-Match-Logs-All-Competitions
2386405d,FV-Engers-07,FV-Engers-07-Match-Logs-All-Competitions
d2bbc6d8,FV-Illertissen,FV-Illertissen-Match-Logs-All-Competitions
cea3fb28,FV-Ravensburg,FV-Ravensburg-Match-Logs-All-Competitions
60d44c62,Fylde,Fylde-Match-Logs-All-Competitions
521d0055,Gainsborough-Trinity-FC,Gainsborough-Trinity-FC-Match-Logs-All-Competitions
cdf22ccc,Gallia-Club-Lucciana,Gallia-Club-Lucciana-Match-Logs-All-Competitions
2e358937,Garforth-Town-AFC,Garforth-Town-AFC-Match-Logs-All-Competitions
250e0f45,Gateshead,Gateshead-Match-Logs-All-Competitions
73905dde,Gazelec-Ajaccio,Gazelec-Ajaccio-Match-Logs-All-Competitions
25c62e18,Geel,Geel-Match-Logs-All-Competitions
a8baaba4,Genets-Anglet,Genets-Anglet-Match-Logs-All-Competitions
1e972a99,Genk,Genk-Match-Logs-All-Competitions
51e5a603,Gent,Gent-Match-Logs-All-Competitions
d607afc4,GFA-Rumilly-Vallieres,GFA-Rumilly-Vallieres-Match-Logs-All-Competitions
5f01284a,Gillingham,Gillingham-Match-Logs-All-Competitions
21071f14,Glasshoughton-Welfare,Glasshoughton-Welfare-Match-Logs-All-Competitions
b1363a5e,Glebe-FC,Glebe-FC-Match-Logs-All-Competitions
bd324020,Glossop-North-End,Glossop-North-End-Match-Logs-All-Competitions
832dc86b,Gloucester-City-AFC,Gloucester-City-AFC-Match-Logs-All-Competitions
a06ea519,Godalming-Town-FC,Godalming-Town-FC-Match-Logs-All-Competitions
bc2621d8,Godmanchester-Rovers-FC,Godmanchester-Rovers-FC-Match-Logs-All-Competitions
a4f3c5ca,Golcar-United-FC,Golcar-United-FC-Match-Logs-All-Competitions
2002cccc,Golden-Star,Golden-Star-Match-Logs-All-Competitions
322d8d79,Goole-AFC,Goole-AFC-Match-Logs-All-Competitions
e1f78fc3,Gorleston-FC,Gorleston-FC-Match-Logs-All-Competitions
c9638571,Gosport-Borough-FC,Gosport-Borough-FC-Match-Logs-All-Competitions
eb752497,Grand-Calais-Pascal-FC,Grand-Calais-Pascal-FC-Match-Logs-All-Competitions
1ac178ac,Grand-Quevilly-FC,Grand-Quevilly-FC-Match-Logs-All-Competitions
37872a79,Grand-Santi,Grand-Santi-Match-Logs-All-Competitions
23ee5f55,Grantham-Town-FC,Grantham-Town-FC-Match-Logs-All-Competitions
d26c48f2,Grays-Athletic,Grays-Athletic-Match-Logs-All-Competitions
4fce24b5,Great-Wakering-Rovers-FC,Great-Wakering-Rovers-FC-Match-Logs-All-Competitions
202c986b,Great-Yarmouth-Town-FC,Great-Yarmouth-Town-FC-Match-Logs-All-Competitions
301d7ecd,Greenwich-Borough-FC,Greenwich-Borough-FC-Match-Logs-All-Competitions
